beta,fmt_value
0.5151479119119119,0.26621350738126176
0.5163515285285285,0.26687900667626835
0.5175551451451451,0.2675448576621644
0.5187587617617617,0.26821106185901633
0.5199623783783783,0.2688776207913118
0.5211659949949949,0.2695445359878901
0.5223696116116116,0.27021180898187164
0.5235732282282282,0.2708794413105844
0.5247768448448448,0.27154743451548946
0.5259804614614614,0.27221579014210323
0.527184078078078,0.27288450973991957
0.5283876946946946,0.27355359486232783
0.5295913113113113,0.2742230470665304
0.5307949279279279,0.2748928679134579
0.5319985445445445,0.27556305896768163
0.5332021611611611,0.2762336217973249
0.5344057777777778,0.27690455797397134
0.5356093943943944,0.27757586907257237
0.536813011011011,0.27824755667135065
0.5380166276276276,0.27891962235170387
0.5392202442442442,0.27959206769810374
0.5404238608608608,0.2802648942979949
0.5416274774774774,0.28093810374169054
0.542831094094094,0.28161169762226623
0.5440347107107106,0.2822856775354514
0.5452383273273272,0.2829600450795186
0.5464419439439439,0.2836348018551704
0.5476455605605605,0.2843099494654241
0.5488491771771771,0.2849854895154945
0.5500527937937938,0.2856614236126737
0.5512564104104104,0.28633775336620887
0.552460027027027,0.2870144803871785
0.5536636436436436,0.28769160628836443
0.5548672602602602,0.2883691326841235
0.5560708768768768,0.28904706119025597
0.5572744934934935,0.2897253934238708
0.5584781101101101,0.2904041310032502
0.5596817267267267,0.29108327554771
0.5608853433433433,0.2917628286774595
0.5620889599599599,0.2924427920134567
0.5632925765765765,0.2931231671772626
0.5644961931931931,0.29380395579089297
0.5656998098098097,0.29448515947666687
0.5669034264264263,0.2951667798570532
0.568107043043043,0.2958488185545144
0.5693106596596597,0.2965312771913483
0.5705142762762763,0.2972141573895265
0.5717178928928929,0.2978974607705311
0.5729215095095095,0.29858118895518804
0.5741251261261261,0.2992653435634987
0.5753287427427427,0.2999499262144683
0.5765323593593593,0.30063493852593165
0.5777359759759759,0.30132038211437717
0.5789395925925925,0.30200625859476715
0.5801432092092091,0.30269256958035584
0.5813468258258258,0.3033793166825061
0.5825504424424424,0.30406650151050063
0.583754059059059,0.3047541256713533
0.5849576756756756,0.30544219076961676
0.5861612922922922,0.3061306984071871
0.5873649089089088,0.3068196501831057
0.5885685255255255,0.30750904769335946
0.5897721421421421,0.3081988925306776
0.5909757587587587,0.3088891862843254
0.5921793753753753,0.3095799305398959
0.593382991991992,0.31027112687909875
0.5945866086086086,0.3109627768795463
0.5957902252252252,0.3116548821145366
0.5969938418418418,0.31234744415283405
0.5981974584584584,0.31304046455844753
0.599401075075075,0.3137339448904054
0.6006046916916916,0.3144278867025274
0.6018083083083082,0.315122291543195
0.6030119249249248,0.3158171609551178
0.6042155415415414,0.3165124964750972
0.605419158158158,0.31720829963378905
0.6066227747747748,0.3179045719554611
0.6078263913913914,0.3186013149577488
0.609030008008008,0.3192985301514089
0.6102336246246246,0.3199962190400696
0.6114372412412412,0.3206943831199777
0.6126408578578578,0.32139302387974356
0.6138444744744744,0.3220921428000832
0.615048091091091,0.32279174135355737
0.6162517077077077,0.3234918210043077
